,population,income,house_value,rent,tract,unemployment,poverty,tract_str,tract_str_last6,2014_med,2015_med,2016_med,2017_med,2018_med,2019_med,2020_med,2021_med,2014_rec,2015_rec,2016_rec,2017_rec,2018_rec,2019_rec,2020_rec,2021_rec,total
1153,1916,20784,132600,894,500,0.06,0.19,8071000500,000500,0.0,24.0,60.0,93.0,117.0,141.0,175.0,214.0,0.0,12.0,36.0,60.0,84.0,120.0,171.0,227.0,441.0
1154,2228,33033,233700,915,800,0.06,0.12,8071000800,000800,0.0,91.0,185.0,270.0,350.0,424.0,500.0,585.0,0.0,91.0,188.0,285.0,377.0,466.0,566.0,663.0,1248.0
1155,3340,29960,158100,811,961700,0.02,0.04,8073961700,961700,,,,,,,,,,,,,,,,,0.0
1156,2290,26423,168500,713,961800,0.03,0.15,8073961800,961800,,,,,,,,,,,,,,,,,0.0
1157,967,35263,205700,769,965900,0.08,0.09,8075965900,965900,,,,,,,,,,,,,,,,,0.0
1158,2214,35093,171700,1104,966000,0.06,0.12,8075966000,966000,,,,,,,,,,,,,,,,,0.0
1159,2407,45521,257100,-666666666,966101,0.0,0.04,8075966101,966101,,,,,,,,,,,,,,,,,0.0
1160,5021,26071,125200,1013,966102,0.04,0.18,8075966102,966102,,,,,,,,,,,,,,,,,0.0
1161,3924,27559,135900,671,966200,0.06,0.08,8075966200,966200,,,,,,,,,,,,,,,,,0.0
1162,4832,30713,192100,826,966300,0.02,0.1,8075966300,966300,,,,,,,,,,,,,,,,,0.0
1163,2400,26814,237900,864,966400,0.01,0.07,8075966400,966400,,,,,,,,,,,,,,,,,0.0
1164,2133,28238,263700,748,200,0.09,0.18,8077000200,000200,8.0,44.0,80.0,116.0,144.0,168.0,192.0,209.0,8.0,80.0,152.0,220.0,284.0,348.0,424.0,480.0,689.0
1165,1527,34495,212500,767,300,0.06,0.14,8077000300,000300,0.0,24.0,77.0,125.0,173.0,221.0,269.0,308.0,0.0,28.0,108.0,182.0,278.0,392.0,512.0,609.0,917.0
1166,3807,31692,199000,984,400,0.03,0.19,8077000400,000400,0.0,48.0,108.0,165.0,213.0,268.0,318.0,372.0,0.0,57.0,185.0,362.0,557.0,777.0,1020.0,1274.0,1646.0
1167,2976,7122,172700,716,500,0.2,0.09,8077000500,000500,0.0,24.0,60.0,93.0,117.0,141.0,175.0,214.0,0.0,12.0,36.0,60.0,84.0,120.0,171.0,227.0,441.0
1168,4989,24658,226300,983,601,0.04,0.33,8077000601,000601,,,,,,,,,,,,,,,,,0.0
1169,4200,23821,184600,868,602,0.09,0.28,8077000602,000602,,,,,,,,,,,,,,,,,0.0
1170,4169,24885,183500,847,700,0.05,0.18,8077000700,000700,0.0,24.0,60.0,96.0,121.0,145.0,169.0,185.0,0.0,12.0,24.0,36.0,48.0,60.0,75.0,91.0,276.0
1171,3750,25732,242200,1600,801,0.02,0.08,8077000801,000801,,,,,,,,,,,,,,,,,0.0
1172,5616,36415,199500,1187,802,0.08,0.13,8077000802,000802,,,,,,,,,,,,,,,,,0.0
1173,4146,39506,274000,1054,900,0.04,0.13,8077000900,000900,,,,,,,,,,,,,,,,,0.0
1174,5073,38090,303300,828,1001,0.03,0.07,8077001001,001001,,,,,,,,,,,,,,,,,0.0
1175,7131,36144,354600,1215,1002,0.03,0.08,8077001002,001002,,,,,,,,,,,,,,,,,0.0
1176,4549,39773,234400,1634,1102,0.05,0.07,8077001102,001102,0.0,12.0,24.0,36.0,48.0,60.0,72.0,78.0,0.0,12.0,24.0,36.0,48.0,60.0,72.0,88.0,166.0
1177,3199,40273,250100,1669,1103,0.01,0.02,8077001103,001103,,,,,,,,,,,,,,,,,0.0
1178,5892,26613,171000,1067,1104,0.03,0.21,8077001104,001104,12.0,64.0,112.0,139.0,147.0,159.0,171.0,178.0,,,,,,,,,0.0
1179,2206,41118,488000,1563,1200,0.13,0.11,8077001200,001200,,,,,,,,,,,,,,,,,0.0
1180,5774,34589,266900,1137,1302,0.11,0.04,8077001302,001302,0.0,12.0,42.0,78.0,114.0,162.0,188.0,207.0,0.0,12.0,42.0,78.0,114.0,162.0,188.0,207.0,414.0
1181,2466,33767,277300,815,1303,0.05,0.13,8077001303,001303,,,,,,,,,,,,,,,,,0.0
1182,5966,26501,180500,1105,1304,0.08,0.17,8077001304,001304,,,,,,,,,,,,,,,,,0.0
1183,5872,41379,387800,1705,1402,0.02,0.03,8077001402,001402,,,,,,,,,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,0.0
1184,4045,41491,338900,1283,1403,0.08,0.06,8077001403,001403,25.0,157.0,332.0,516.0,683.0,814.0,968.0,1117.0,8.0,82.0,197.0,320.0,443.0,569.0,708.0,837.0,1954.0
1185,4939,45638,425300,1102,1404,0.01,0.03,8077001404,001404,,,,,,,,,,,,,,,,,0.0
1186,8065,39967,481400,1258,1502,0.06,0.06,8077001502,001502,,,,,,,,,,,,,,,,,0.0
1187,6544,39960,260200,980,1503,0.02,0.03,8077001503,001503,,,,,,,,,,,,,,,,,0.0
1188,6727,28559,251500,1300,1504,0.06,0.12,8077001504,001504,,,,,,,,,,,,,,,,,0.0
1189,4107,45176,425500,1266,1600,0.03,0.02,8077001600,001600,,,,,,,,,,,,,,,,,0.0
1190,4612,30354,280500,873,1702,0.05,0.15,8077001702,001702,0.0,4.0,7.0,19.0,31.0,43.0,55.0,63.0,,,,3.0,31.0,55.0,79.0,99.0,162.0
1191,4501,34190,221200,1276,1703,0.08,0.07,8077001703,001703,,,,,,,,,,,,,,,,,0.0
1192,6156,29943,163400,1054,1705,0.05,0.21,8077001705,001705,0.0,,3.0,15.0,27.0,39.0,51.0,62.0,,,3.0,15.0,27.0,39.0,51.0,62.0,124.0
1193,5427,25798,167900,893,1706,0.08,0.2,8077001706,001706,,,,,0.0,,,,0.0,12.0,24.0,39.0,63.0,87.0,111.0,133.0,133.0
1194,6141,29789,209200,1089,1707,0.12,0.12,8077001707,001707,,,,,,,,,,,,,,,,,0.0
1195,3079,32569,356800,1034,1800,0.06,0.14,8077001800,001800,0.0,24.0,48.0,72.0,96.0,120.0,144.0,166.0,0.0,36.0,75.0,116.0,176.0,232.0,283.0,339.0,505.0
1196,4901,38630,353200,726,1900,0.0,0.05,8077001900,001900,,,,,,,,,,,,,,,,,0.0
1197,794,30583,354400,823,973600,0.05,0.12,8079973600,973600,,,,,,,,,,,,,,,,,0.0
1198,3243,52773,273200,871,300,0.05,0.14,8081000300,000300,0.0,24.0,77.0,125.0,173.0,221.0,269.0,308.0,0.0,28.0,108.0,182.0,278.0,392.0,512.0,609.0,917.0
1199,4582,27942,166500,820,400,0.07,0.23,8081000400,000400,0.0,48.0,108.0,165.0,213.0,268.0,318.0,372.0,0.0,57.0,185.0,362.0,557.0,777.0,1020.0,1274.0,1646.0
1200,4408,31250,170400,1083,500,0.02,0.15,8081000500,000500,0.0,24.0,60.0,93.0,117.0,141.0,175.0,214.0,0.0,12.0,36.0,60.0,84.0,120.0,171.0,227.0,441.0
1201,1007,36484,233100,943,600,0.02,0.17,8081000600,000600,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,0.0,12.0,27.0,40.0,72.0,120.0,162.0,193.0,277.0
1202,2289,25962,211000,515,941100,0.01,0.23,8083941100,941100,,,,,,,,,,,,,,,,,0.0
1203,3482,27643,285100,718,969000,0.03,0.07,8083969000,969000,,,,,,,,,,,,,,,,,0.0
1204,3162,32892,371900,855,969100,0.04,0.09,8083969100,969100,,0.0,12.0,24.0,36.0,48.0,51.0,,0.0,0.0,21.0,33.0,61.0,97.0,124.0,153.0,204.0
1205,2459,31463,315700,1119,969200,0.02,0.13,8083969200,969200,,,,,,,,,,,,,,,,,0.0
1206,3409,26614,234900,1055,969301,0.08,0.1,8083969301,969301,0.0,36.0,69.0,93.0,110.0,130.0,154.0,178.0,0.0,36.0,72.0,108.0,137.0,169.0,195.0,228.0,406.0
1207,3324,29028,196200,898,969302,0.08,0.11,8083969302,969302,,,,,,,,,,,,,,,,,0.0
1208,3815,24651,171200,809,969400,0.06,0.19,8083969400,969400,1.0,25.0,52.0,67.0,79.0,87.0,90.0,102.0,1.0,25.0,49.0,64.0,92.0,124.0,141.0,174.0,276.0
1209,3976,25580,174500,684,969600,0.05,0.09,8083969600,969600,,,,,,,,,,,,,,,,,0.0
1210,2199,24375,166800,685,966100,0.03,0.12,8085966100,966100,,,,,,,,,,,,,,13.0,37.0,61.0,0.0
1211,2314,32851,276000,999,966201,0.03,0.11,8085966201,966201,,,,,,,,,,,,,,,,,0.0
1212,4654,29176,223300,893,966202,0.05,0.09,8085966202,966202,,,,,,,,,,,,,,,,,0.0
1213,2064,25858,151200,1015,966301,0.11,0.16,8085966301,966301,,,,,,,,,,,,,,,,,0.0
1214,3688,22913,200900,746,966302,0.15,0.16,8085966302,966302,,,,,,,,,,,,,,,,,0.0
1215,1994,27958,271400,429,966401,0.11,0.2,8085966401,966401,,,,,,,,,,,,,,,,,0.0
1216,4961,31382,233900,-666666666,966402,0.02,0.14,8085966402,966402,,,,,,,,,,,,,,,,,0.0
1217,3131,30992,428100,1385,966501,0.08,0.06,8085966501,966501,0.0,12.0,24.0,36.0,48.0,60.0,72.0,79.0,,,,,,,,,0.0
1218,4031,33768,327300,1441,966502,0.03,0.05,8085966502,966502,,,,,,,,,,,,,,,,,0.0
1219,3520,25625,239100,883,966503,0.02,0.13,8085966503,966503,0.0,12.0,24.0,25.0,33.0,44.0,44.0,56.0,,,,,,,,,0.0
1220,5497,30931,207500,1018,966601,0.03,0.12,8085966601,966601,,,,,,,,,,,,,,,,,0.0
1221,4275,34512,455700,1173,966602,0.03,0.1,8085966602,966602,,,,,,,,,,,,,,,,,0.0
1222,2700,24675,385000,935,100,0.02,0.13,8087000100,000100,11.0,47.0,83.0,119.0,155.0,191.0,225.0,243.0,11.0,47.0,83.0,123.0,174.0,234.0,292.0,330.0,573.0
1223,3317,34008,329800,1062,200,0.05,0.1,8087000200,000200,8.0,44.0,80.0,116.0,144.0,168.0,192.0,209.0,8.0,80.0,152.0,220.0,284.0,348.0,424.0,480.0,689.0
1224,1844,29952,173700,1011,300,0.02,0.1,8087000300,000300,0.0,24.0,77.0,125.0,173.0,221.0,269.0,308.0,0.0,28.0,108.0,182.0,278.0,392.0,512.0,609.0,917.0
1225,4400,35198,211500,861,400,0.02,0.09,8087000400,000400,0.0,48.0,108.0,165.0,213.0,268.0,318.0,372.0,0.0,57.0,185.0,362.0,557.0,777.0,1020.0,1274.0,1646.0
1226,2986,25743,203200,867,500,0.1,0.1,8087000500,000500,0.0,24.0,60.0,93.0,117.0,141.0,175.0,214.0,0.0,12.0,36.0,60.0,84.0,120.0,171.0,227.0,441.0
1227,6245,32242,235600,984,600,0.03,0.15,8087000600,000600,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,0.0,12.0,27.0,40.0,72.0,120.0,162.0,193.0,277.0
1228,5834,26775,201800,946,700,0.06,0.14,8087000700,000700,0.0,24.0,60.0,96.0,121.0,145.0,169.0,185.0,0.0,12.0,24.0,36.0,48.0,60.0,75.0,91.0,276.0
1229,1542,32917,267600,891,800,0.04,0.07,8087000800,000800,0.0,91.0,185.0,270.0,350.0,424.0,500.0,585.0,0.0,91.0,188.0,285.0,377.0,466.0,566.0,663.0,1248.0
1230,1493,23795,106300,798,968000,0.04,0.24,8089968000,968000,,,,,,,,,,,,,,,,,0.0
1231,2405,20466,79200,699,968100,0.08,0.33,8089968100,968100,,,3.0,27.0,50.0,74.0,98.0,119.0,,,3.0,27.0,46.0,63.0,81.0,114.0,233.0
1232,2715,22727,96500,920,968200,0.08,0.23,8089968200,968200,,,,,,,,,,,,,,,,7.0,0.0
1233,4214,31635,155200,646,968300,0.03,0.16,8089968300,968300,0.0,12.0,24.0,36.0,48.0,54.0,59.0,71.0,0.0,12.0,24.0,36.0,48.0,54.0,74.0,109.0,180.0
1234,1341,33884,95900,739,968400,0.06,0.12,8089968400,968400,,,,,,,,,,,,,,,,,0.0
1235,1719,32664,165600,828,968500,0.02,0.06,8089968500,968500,,,,,,,,,,,,,,,,,0.0
1236,4778,25176,90900,746,968600,0.1,0.28,8089968600,968600,,,,,,,,,,,,,,,,,0.0
1237,1233,37034,564300,1670,967601,0.03,0.02,8091967601,967601,,,,,,,,,,,,,,,,,0.0
1238,3617,35953,505200,1143,967602,0.04,0.05,8091967602,967602,0.0,24.0,48.0,72.0,88.0,107.0,131.0,153.0,0.0,28.0,54.0,90.0,118.0,149.0,185.0,225.0,378.0
1239,1104,40893,473500,-666666666,101,0.05,0.09,8093000101,000101,,0.0,12.0,24.0,36.0,48.0,60.0,71.0,,0.0,12.0,24.0,36.0,51.0,75.0,98.0,169.0
1240,5174,41549,447400,1578,102,0.05,0.05,8093000102,000102,0.0,36.0,72.0,108.0,139.0,163.0,179.0,191.0,0.0,16.0,34.0,47.0,71.0,95.0,119.0,139.0,330.0
1241,4052,45990,414600,1153,200,0.02,0.04,8093000200,000200,8.0,44.0,80.0,116.0,144.0,168.0,192.0,209.0,8.0,80.0,152.0,220.0,284.0,348.0,424.0,480.0,689.0
1242,2846,36963,374600,1254,300,0.08,0.07,8093000300,000300,0.0,24.0,77.0,125.0,173.0,221.0,269.0,308.0,0.0,28.0,108.0,182.0,278.0,392.0,512.0,609.0,917.0
1243,1439,41813,380700,-666666666,400,0.04,0.1,8093000400,000400,0.0,48.0,108.0,165.0,213.0,268.0,318.0,372.0,0.0,57.0,185.0,362.0,557.0,777.0,1020.0,1274.0,1646.0
1244,2769,38966,344000,-666666666,500,0.03,0.07,8093000500,000500,0.0,24.0,60.0,93.0,117.0,141.0,175.0,214.0,0.0,12.0,36.0,60.0,84.0,120.0,171.0,227.0,441.0
1245,3149,38917,225800,809,967600,0.0,0.1,8095967600,967600,,,,,,,,,,,,,,,,,0.0
1246,1348,30592,190000,563,967700,0.04,0.21,8095967700,967700,,,,,,,,,,,,,,,,,0.0
1247,4475,78001,835200,742,101,0.01,0.01,8097000101,000101,,0.0,12.0,24.0,36.0,48.0,60.0,71.0,,0.0,12.0,24.0,36.0,51.0,75.0,98.0,169.0
1248,3161,46523,729000,1493,102,0.08,0.14,8097000102,000102,0.0,36.0,72.0,108.0,139.0,163.0,179.0,191.0,0.0,16.0,34.0,47.0,71.0,95.0,119.0,139.0,330.0
1249,1664,55284,-666666666,1456,402,0.01,0.04,8097000402,000402,8.0,64.0,108.0,137.0,148.0,153.0,165.0,171.0,4.0,36.0,69.0,98.0,131.0,202.0,262.0,335.0,506.0
1250,3008,63934,-666666666,1834,403,0.0,0.01,8097000403,000403,4.0,12.0,15.0,27.0,39.0,51.0,63.0,75.0,0.0,4.0,7.0,19.0,31.0,43.0,55.0,67.0,142.0
1251,2240,53282,2000001,1487,404,0.02,0.04,8097000404,000404,0.0,24.0,75.0,136.0,209.0,265.0,327.0,390.0,0.0,24.0,75.0,130.0,202.0,263.0,339.0,419.0,809.0
1252,2923,51161,377800,1608,500,0.05,0.09,8097000500,000500,0.0,24.0,60.0,93.0,117.0,141.0,175.0,214.0,0.0,12.0,36.0,60.0,84.0,120.0,171.0,227.0,441.0
1253,1415,40233,167500,694,100,0.01,0.05,8099000100,000100,11.0,47.0,83.0,119.0,155.0,191.0,225.0,243.0,11.0,47.0,83.0,123.0,174.0,234.0,292.0,330.0,573.0
1254,2425,24060,58100,667,200,0.07,0.14,8099000200,000200,8.0,44.0,80.0,116.0,144.0,168.0,192.0,209.0,8.0,80.0,152.0,220.0,284.0,348.0,424.0,480.0,689.0
1255,4750,26923,136200,740,300,0.04,0.21,8099000300,000300,0.0,24.0,77.0,125.0,173.0,221.0,269.0,308.0,0.0,28.0,108.0,182.0,278.0,392.0,512.0,609.0,917.0
1256,1321,25564,81100,290,600,0.0,0.18,8099000600,000600,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,0.0,12.0,27.0,40.0,72.0,120.0,162.0,193.0,277.0
1257,2055,30597,100600,579,700,0.03,0.17,8099000700,000700,0.0,24.0,60.0,96.0,121.0,145.0,169.0,185.0,0.0,12.0,24.0,36.0,48.0,60.0,75.0,91.0,276.0
1258,2687,36250,173600,757,100,0.03,0.17,8101000100,000100,11.0,47.0,83.0,119.0,155.0,191.0,225.0,243.0,11.0,47.0,83.0,123.0,174.0,234.0,292.0,330.0,573.0
1259,2105,26018,122800,1025,200,0.05,0.27,8101000200,000200,8.0,44.0,80.0,116.0,144.0,168.0,192.0,209.0,8.0,80.0,152.0,220.0,284.0,348.0,424.0,480.0,689.0
1260,1913,13199,-666666666,-666666666,300,,0.12,8101000300,000300,0.0,24.0,77.0,125.0,173.0,221.0,269.0,308.0,0.0,28.0,108.0,182.0,278.0,392.0,512.0,609.0,917.0
1261,2247,36622,119500,961,400,0.06,0.2,8101000400,000400,0.0,48.0,108.0,165.0,213.0,268.0,318.0,372.0,0.0,57.0,185.0,362.0,557.0,777.0,1020.0,1274.0,1646.0
1262,2185,20423,163200,958,500,0.05,0.28,8101000500,000500,0.0,24.0,60.0,93.0,117.0,141.0,175.0,214.0,0.0,12.0,36.0,60.0,84.0,120.0,171.0,227.0,441.0
1263,1925,21546,113100,717,600,0.11,0.25,8101000600,000600,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,0.0,12.0,27.0,40.0,72.0,120.0,162.0,193.0,277.0
1264,3232,19544,76600,803,800,0.16,0.48,8101000800,000800,0.0,91.0,185.0,270.0,350.0,424.0,500.0,585.0,0.0,91.0,188.0,285.0,377.0,466.0,566.0,663.0,1248.0
1265,6499,30719,163500,906,902,0.07,0.17,8101000902,000902,,,,,,,7.0,9.0,,,,,,,7.0,9.0,18.0
1266,365,4531,-666666666,-666666666,903,0.23,0.1,8101000903,000903,13.0,61.0,109.0,150.0,186.0,222.0,252.0,,5.0,53.0,101.0,142.0,178.0,214.0,244.0,249.0,501.0
1267,4325,29580,164800,975,904,0.02,0.17,8101000904,000904,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,168.0
1268,2083,25545,187500,776,905,0.04,0.19,8101000905,000905,,,,,,,,,,,,,,,,,0.0
1269,4530,23214,114500,955,1000,0.13,0.24,8101001000,001000,5.0,85.0,173.0,251.0,321.0,402.0,504.0,598.0,5.0,69.0,152.0,231.0,313.0,415.0,537.0,655.0,1253.0
1270,2524,22068,104700,855,1100,0.12,0.28,8101001100,001100,,,,,,,,,,,,,,,,,0.0
1271,2092,18677,69800,839,1200,0.13,0.36,8101001200,001200,,,,,,,,,,,,,,,,,0.0
1272,1504,21009,95000,465,1400,0.11,0.29,8101001400,001400,,0.0,27.0,63.0,99.0,129.0,153.0,177.0,,,,,,,,,0.0
1273,2400,20972,150700,901,1500,0.02,0.29,8101001500,001500,0.0,52.0,127.0,224.0,320.0,436.0,559.0,659.0,0.0,28.0,49.0,86.0,134.0,202.0,272.0,326.0,985.0
1274,1683,37234,217200,1080,1600,0.07,0.09,8101001600,001600,,,,,,,,,,,,,,,,,0.0
1275,4521,34858,194600,813,1700,0.04,0.1,8101001700,001700,,,,,,,,,,,,,,,,7.0,0.0
1276,2464,29479,119200,994,1800,0.08,0.15,8101001800,001800,0.0,24.0,48.0,72.0,96.0,120.0,144.0,166.0,0.0,36.0,75.0,116.0,176.0,232.0,283.0,339.0,505.0
1277,1696,22146,134900,731,1900,0.18,0.25,8101001900,001900,,,,,,,,,,,,,,,,,0.0
1278,3426,21433,129900,849,2000,0.13,0.32,8101002000,002000,4.0,144.0,254.0,386.0,516.0,631.0,734.0,801.0,4.0,68.0,119.0,167.0,221.0,275.0,319.0,355.0,1156.0
1279,1434,19643,92800,807,2100,0.07,0.31,8101002100,002100,,,,,,,,,,,,,,,,,0.0
1280,1596,25402,96800,944,2200,0.13,0.25,8101002200,002200,,0.0,9.0,23.0,35.0,47.0,59.0,71.0,,,,,,,,,0.0
1281,3749,31306,135100,893,2300,0.06,0.15,8101002300,002300,9.0,47.0,98.0,173.0,271.0,369.0,477.0,556.0,0.0,2.0,,,,,,,558.0
1282,2004,18784,119900,984,2400,0.11,0.28,8101002400,002400,,,,,,,,,,,,,,,,,0.0
1283,2598,23826,109700,968,2500,0.04,0.18,8101002500,002500,,,,,,,,,,,,,,,,,0.0
1284,3945,21058,101800,751,2600,0.11,0.39,8101002600,002600,,,,,,,,,,,,,,,,,0.0
1285,6193,24994,156300,912,2700,0.01,0.16,8101002700,002700,0.0,28.0,52.0,76.0,100.0,118.0,135.0,151.0,0.0,24.0,48.0,72.0,96.0,114.0,131.0,147.0,298.0
1286,5083,31451,158500,846,2801,0.06,0.17,8101002801,002801,0.0,15.0,39.0,75.0,109.0,134.0,159.0,191.0,0.0,15.0,39.0,63.0,85.0,98.0,111.0,132.0,323.0
1287,3954,35181,226900,787,2802,0.08,0.15,8101002802,002802,0.0,36.0,84.0,144.0,208.0,280.0,340.0,397.0,0.0,12.0,48.0,84.0,120.0,156.0,184.0,214.0,611.0
1288,4763,29307,204300,983,2804,0.03,0.15,8101002804,002804,,,,,4.0,16.0,28.0,31.0,,,,,4.0,18.0,42.0,56.0,87.0
1289,3689,40190,260500,1163,2806,0.09,0.07,8101002806,002806,0.0,12.0,48.0,84.0,120.0,148.0,179.0,214.0,0.0,12.0,60.0,118.0,205.0,268.0,344.0,419.0,633.0
1290,4813,37162,218300,940,2807,0.03,0.09,8101002807,002807,,,,,,,,,,,,,,,,,0.0
1291,3199,47586,341000,1188,2808,0.04,0.11,8101002808,002808,,,,,,,,,,,,,,,,,0.0
1292,3363,22420,114500,985,2901,0.12,0.25,8101002901,002901,0.0,64.0,151.0,243.0,333.0,422.0,488.0,536.0,0.0,50.0,113.0,185.0,257.0,329.0,392.0,440.0,976.0
1293,4228,38653,275600,1625,2906,0.05,0.09,8101002906,002906,,,,,,,,,,,,,,,,,0.0
1294,2732,40054,287100,1414,2911,0.05,0.03,8101002911,002911,,,,,,,,,,,,,,,,,0.0
1295,1944,27336,251900,989,2912,0.04,0.09,8101002912,002912,8.0,32.0,56.0,73.0,89.0,113.0,125.0,148.0,8.0,20.0,32.0,44.0,56.0,68.0,,79.0,227.0
1296,3177,41610,296000,868,2913,0.04,0.08,8101002913,002913,,,,,,,,,,,,,,,,,0.0
1297,3396,32516,213600,1016,2914,0.06,0.08,8101002914,002914,9.0,13.0,,,,,,,9.0,13.0,16.0,28.0,40.0,52.0,53.0,63.0,76.0
1298,2543,38399,254500,1259,2915,0.05,0.07,8101002915,002915,,,,,,,,,,,,,,,,,0.0
1299,2892,27984,124800,1286,2916,0.03,0.14,8101002916,002916,,,,,,,,,,,,,,,,,0.0
1300,3275,41200,297600,1207,2917,0.02,0.05,8101002917,002917,,,,,,,,,,,,,,,,,0.0
1301,4631,29314,189300,1067,2919,0.08,0.09,8101002919,002919,,,,,,,,,,,,3.0,,12.0,15.0,27.0,0.0
1302,2645,37167,219200,1548,2920,0.03,0.12,8101002920,002920,0.0,4.0,16.0,28.0,40.0,60.0,84.0,107.0,0.0,4.0,19.0,43.0,67.0,122.0,197.0,273.0,380.0
1303,4280,38829,229900,-666666666,2921,0.14,0.07,8101002921,002921,,,,,,,,,,,,,,,,,0.0
1304,2592,48140,313700,1671,2922,0.0,0.13,8101002922,002922,,,,,,,,,,,,,,,,,0.0
1305,2038,32014,307600,-666666666,2923,0.05,0.01,8101002923,002923,4.0,64.0,169.0,266.0,358.0,459.0,551.0,632.0,0.0,60.0,149.0,231.0,335.0,473.0,594.0,695.0,1327.0
1306,1741,19300,114200,1124,3001,0.05,0.14,8101003001,003001,0.0,12.0,31.0,79.0,105.0,129.0,153.0,172.0,,,,,,,,,0.0
1307,2699,40115,316400,869,3004,0.07,0.1,8101003004,003004,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,168.0
1308,1757,24185,194700,674,3103,0.13,0.25,8101003103,003103,0.0,0.0,45.0,93.0,138.0,175.0,212.0,248.0,0.0,0.0,57.0,117.0,174.0,214.0,272.0,337.0,585.0
1309,2082,32647,244100,832,3104,0.04,0.05,8101003104,003104,,0.0,12.0,24.0,36.0,48.0,60.0,71.0,,0.0,12.0,24.0,36.0,48.0,60.0,71.0,142.0
1310,3158,40919,307300,-666666666,3105,0.06,0.09,8101003105,003105,0.0,0.0,12.0,24.0,36.0,41.0,,,,0.0,12.0,24.0,36.0,41.0,,51.0,92.0
1311,1580,23873,263800,771,3106,0.03,0.09,8101003106,003106,,,,,,,,,,,,,,,,,0.0
1312,3255,28600,232600,1192,3200,0.07,0.1,8101003200,003200,,,,,,,,,,,,,,,,,0.0
1313,2071,13380,62700,398,3500,0.21,0.28,8101003500,003500,,0.0,,,,,,,,,,3.0,15.0,27.0,39.0,50.0,50.0
1314,1948,19135,90000,749,3600,0.04,0.29,8101003600,003600,,,,,,,,,,,,,,,,,0.0
1315,0,-666666666,-666666666,-666666666,980100,,,8101980100,980100,0.0,40.0,133.0,241.0,338.0,441.0,514.0,588.0,0.0,24.0,104.0,212.0,309.0,413.0,498.0,584.0,1172.0
1316,3963,34160,238600,823,951100,0.07,0.12,8103951100,951100,,,,,,,,,,,,,,,,,0.0
1317,2532,26519,183900,760,951200,0.07,0.1,8103951200,951200,,,,,,,,,,,,,,,,,0.0
1318,4812,30040,145800,555,976700,0.09,0.17,8105976700,976700,,,,,,,,,,,,,,,,,0.0
1319,1807,29224,123500,681,976800,0.1,0.12,8105976800,976800,,,,,,,,,,,,,,,,,0.0
1320,1945,29901,233600,743,977001,0.03,0.09,8105977001,977001,,,,,,,,,,,,,,,,,0.0
1321,2912,31034,248200,608,977002,0.05,0.12,8105977002,977002,,,,,,,,,,,,,,,,,0.0
1322,1928,45391,612900,864,100,0.02,0.17,8107000100,000100,11.0,47.0,83.0,119.0,155.0,191.0,225.0,243.0,11.0,47.0,83.0,123.0,174.0,234.0,292.0,330.0,573.0
1323,2356,40313,316300,1196,200,0.01,0.04,8107000200,000200,8.0,44.0,80.0,116.0,144.0,168.0,192.0,209.0,8.0,80.0,152.0,220.0,284.0,348.0,424.0,480.0,689.0
1324,2393,45321,495200,1063,300,0.02,0.05,8107000300,000300,0.0,24.0,77.0,125.0,173.0,221.0,269.0,308.0,0.0,28.0,108.0,182.0,278.0,392.0,512.0,609.0,917.0
1325,3821,33655,471100,1344,400,0.01,0.09,8107000400,000400,0.0,48.0,108.0,165.0,213.0,268.0,318.0,372.0,0.0,57.0,185.0,362.0,557.0,777.0,1020.0,1274.0,1646.0
1326,4267,41042,816000,1318,500,0.01,0.09,8107000500,000500,0.0,24.0,60.0,93.0,117.0,141.0,175.0,214.0,0.0,12.0,36.0,60.0,84.0,120.0,171.0,227.0,441.0
1327,2910,50117,772600,2338,600,0.04,0.07,8107000600,000600,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,0.0,12.0,27.0,40.0,72.0,120.0,162.0,193.0,277.0
1328,2178,49949,538400,1792,701,0.04,0.09,8107000701,000701,0.0,4.0,,,12.0,24.0,36.0,48.0,,,,,8.0,20.0,32.0,44.0,92.0
1329,1351,39183,651200,1849,702,0.11,0.05,8107000702,000702,,,,,,,,,,,,,,,,,0.0
1330,1354,49527,-666666666,-666666666,703,0.0,0.2,8107000703,000703,0.0,0.0,13.0,37.0,61.0,85.0,109.0,130.0,0.0,1.0,13.0,25.0,37.0,49.0,61.0,73.0,203.0
1331,2341,45944,477300,1773,800,0.01,0.04,8107000800,000800,0.0,91.0,185.0,270.0,350.0,424.0,500.0,585.0,0.0,91.0,188.0,285.0,377.0,466.0,566.0,663.0,1248.0
