,tract,year,rec,med,dispensary_status,match_id
1815,8031003603,2021,0.0,0.0,0.0,109.0
1816,8031003701,2014,0.0,0.0,1.0,111.0
1817,8031003701,2015,12.0,12.0,1.0,111.0
1818,8031003701,2016,24.0,24.0,1.0,111.0
1819,8031003701,2017,36.0,36.0,1.0,111.0
1820,8031003701,2018,42.0,42.0,1.0,111.0
1821,8031003701,2019,0.0,0.0,1.0,111.0
1822,8031003701,2020,46.0,0.0,1.0,111.0
1823,8031003701,2021,58.0,0.0,1.0,111.0
1824,8031003703,2014,0.0,0.0,0.0,29.0
1825,8031003703,2015,0.0,0.0,0.0,29.0
1826,8031003703,2016,0.0,0.0,0.0,29.0
1827,8031003703,2017,0.0,0.0,0.0,29.0
1828,8031003703,2018,0.0,0.0,0.0,29.0
1829,8031003703,2019,0.0,0.0,0.0,29.0
1830,8031003703,2020,0.0,0.0,0.0,29.0
1831,8031003703,2021,0.0,0.0,0.0,29.0
1832,8031003703,2014,0.0,0.0,0.0,36.0
1833,8031003703,2015,0.0,0.0,0.0,36.0
1834,8031003703,2016,0.0,0.0,0.0,36.0
1835,8031003703,2017,0.0,0.0,0.0,36.0
1836,8031003703,2018,0.0,0.0,0.0,36.0
1837,8031003703,2019,0.0,0.0,0.0,36.0
1838,8031003703,2020,0.0,0.0,0.0,36.0
1839,8031003703,2021,0.0,0.0,0.0,36.0
1840,8031003703,2014,0.0,0.0,0.0,128.0
1841,8031003703,2015,0.0,0.0,0.0,128.0
1842,8031003703,2016,0.0,0.0,0.0,128.0
1843,8031003703,2017,0.0,0.0,0.0,128.0
1844,8031003703,2018,0.0,0.0,0.0,128.0
1845,8031003703,2019,0.0,0.0,0.0,128.0
1846,8031003703,2020,0.0,0.0,0.0,128.0
1847,8031003703,2021,0.0,0.0,0.0,128.0
1848,8031003801,2014,0.0,0.0,1.0,112.0
1849,8031003801,2015,12.0,24.0,1.0,112.0
1850,8031003801,2016,24.0,48.0,1.0,112.0
1851,8031003801,2017,36.0,72.0,1.0,112.0
1852,8031003801,2018,48.0,90.0,1.0,112.0
1853,8031003801,2019,52.0,94.0,1.0,112.0
1854,8031003801,2020,59.0,101.0,1.0,112.0
1855,8031003801,2021,67.0,109.0,1.0,112.0
1856,8031003902,2014,0.0,0.0,1.0,113.0
1857,8031003902,2015,12.0,12.0,1.0,113.0
1858,8031003902,2016,15.0,20.0,1.0,113.0
1859,8031003902,2017,0.0,0.0,1.0,113.0
1860,8031003902,2018,0.0,0.0,1.0,113.0
1861,8031003902,2019,22.0,0.0,1.0,113.0
1862,8031003902,2020,28.0,0.0,1.0,113.0
1863,8031003902,2021,40.0,0.0,1.0,113.0
1864,8031004002,2014,0.0,0.0,1.0,114.0
1865,8031004002,2015,26.0,14.0,1.0,114.0
1866,8031004002,2016,53.0,32.0,1.0,114.0
1867,8031004002,2017,89.0,56.0,1.0,114.0
1868,8031004002,2018,117.0,80.0,1.0,114.0
1869,8031004002,2019,141.0,104.0,1.0,114.0
1870,8031004002,2020,168.0,128.0,1.0,114.0
1871,8031004002,2021,198.0,149.0,1.0,114.0
1872,8031004101,2014,0.0,0.0,1.0,115.0
1873,8031004101,2015,64.0,64.0,1.0,115.0
1874,8031004101,2016,139.0,142.0,1.0,115.0
1875,8031004101,2017,220.0,235.0,1.0,115.0
1876,8031004101,2018,292.0,319.0,1.0,115.0
1877,8031004101,2019,368.0,403.0,1.0,115.0
1878,8031004101,2020,440.0,490.0,1.0,115.0
1879,8031004101,2021,505.0,578.0,1.0,115.0
1880,8031004102,2014,0.0,0.0,1.0,116.0
1881,8031004102,2015,14.0,14.0,1.0,116.0
1882,8031004102,2016,40.0,40.0,1.0,116.0
1883,8031004102,2017,85.0,82.0,1.0,116.0
1884,8031004102,2018,132.0,129.0,1.0,116.0
1885,8031004102,2019,178.0,175.0,1.0,116.0
1886,8031004102,2020,221.0,218.0,1.0,116.0
1887,8031004102,2021,275.0,272.0,1.0,116.0
1888,8031004110,2014,4.0,4.0,1.0,117.0
1889,8031004110,2015,28.0,28.0,1.0,117.0
1890,8031004110,2016,67.0,70.0,1.0,117.0
1891,8031004110,2017,108.0,120.0,1.0,117.0
1892,8031004110,2018,148.0,160.0,1.0,117.0
1893,8031004110,2019,201.0,213.0,1.0,117.0
1894,8031004110,2020,231.0,243.0,1.0,117.0
1895,8031004110,2021,267.0,279.0,1.0,117.0
1896,8031004201,2014,0.0,0.0,1.0,118.0
1897,8031004201,2015,38.0,36.0,1.0,118.0
1898,8031004201,2016,78.0,76.0,1.0,118.0
1899,8031004201,2017,126.0,124.0,1.0,118.0
1900,8031004201,2018,170.0,168.0,1.0,118.0
1901,8031004201,2019,202.0,197.0,1.0,118.0
1902,8031004201,2020,238.0,221.0,1.0,118.0
1903,8031004201,2021,270.0,242.0,1.0,118.0
1904,8031004302,2014,0.0,4.0,1.0,119.0
1905,8031004302,2015,0.0,0.0,1.0,119.0
1906,8031004302,2016,0.0,0.0,1.0,119.0
1907,8031004302,2017,3.0,0.0,1.0,119.0
1908,8031004302,2018,15.0,0.0,1.0,119.0
1909,8031004302,2019,27.0,0.0,1.0,119.0
1910,8031004302,2020,30.0,0.0,1.0,119.0
1911,8031004302,2021,38.0,0.0,1.0,119.0
1912,8031004309,2014,0.0,0.0,1.0,120.0
1913,8031004309,2015,0.0,4.0,1.0,120.0
1914,8031004309,2016,12.0,16.0,1.0,120.0
1915,8031004309,2017,24.0,28.0,1.0,120.0
1916,8031004309,2018,44.0,48.0,1.0,120.0
1917,8031004309,2019,66.0,70.0,1.0,120.0
1918,8031004309,2020,84.0,88.0,1.0,120.0
1919,8031004309,2021,108.0,112.0,1.0,120.0
1920,8031004310,2014,0.0,0.0,0.0,231.0
1921,8031004310,2015,0.0,0.0,0.0,231.0
1922,8031004310,2016,0.0,0.0,0.0,231.0
1923,8031004310,2017,0.0,0.0,0.0,231.0
1924,8031004310,2018,0.0,0.0,0.0,231.0
1925,8031004310,2019,0.0,0.0,0.0,231.0
1926,8031004310,2020,0.0,0.0,0.0,231.0
1927,8031004310,2021,0.0,0.0,0.0,231.0
1928,8031004403,2014,0.0,0.0,1.0,121.0
1929,8031004403,2015,0.0,0.0,1.0,121.0
1930,8031004403,2016,15.0,15.0,1.0,121.0
1931,8031004403,2017,39.0,39.0,1.0,121.0
1932,8031004403,2018,63.0,63.0,1.0,121.0
1933,8031004403,2019,87.0,87.0,1.0,121.0
1934,8031004403,2020,111.0,111.0,1.0,121.0
1935,8031004403,2021,135.0,135.0,1.0,121.0
1936,8031004404,2014,0.0,0.0,0.0,250.0
1937,8031004404,2015,0.0,0.0,0.0,250.0
1938,8031004404,2016,0.0,0.0,0.0,250.0
1939,8031004404,2017,0.0,0.0,0.0,250.0
1940,8031004404,2018,0.0,0.0,0.0,250.0
1941,8031004404,2019,0.0,0.0,0.0,250.0
1942,8031004404,2020,0.0,0.0,0.0,250.0
1943,8031004404,2021,0.0,0.0,0.0,250.0
1944,8031004407,2014,0.0,0.0,0.0,338.0
1945,8031004407,2015,0.0,0.0,0.0,338.0
1946,8031004407,2016,0.0,0.0,0.0,338.0
1947,8031004407,2017,0.0,0.0,0.0,338.0
1948,8031004407,2018,0.0,0.0,0.0,338.0
1949,8031004407,2019,0.0,0.0,0.0,338.0
1950,8031004407,2020,0.0,0.0,0.0,338.0
1951,8031004407,2021,0.0,0.0,0.0,338.0
1952,8031004503,2014,8.0,8.0,1.0,122.0
1953,8031004503,2015,32.0,32.0,1.0,122.0
1954,8031004503,2016,53.0,53.0,1.0,122.0
1955,8031004503,2017,65.0,65.0,1.0,122.0
1956,8031004503,2018,77.0,77.0,1.0,122.0
1957,8031004503,2019,87.0,87.0,1.0,122.0
1958,8031004503,2020,88.0,88.0,1.0,122.0
1959,8031004503,2021,99.0,99.0,1.0,122.0
1960,8031004504,2014,0.0,0.0,0.0,349.0
1961,8031004504,2015,0.0,0.0,0.0,349.0
1962,8031004504,2016,0.0,0.0,0.0,349.0
1963,8031004504,2017,0.0,0.0,0.0,349.0
1964,8031004504,2018,0.0,0.0,0.0,349.0
1965,8031004504,2019,0.0,0.0,0.0,349.0
1966,8031004504,2020,0.0,0.0,0.0,349.0
1967,8031004504,2021,0.0,0.0,0.0,349.0
1968,8031004505,2014,0.0,0.0,0.0,135.0
1969,8031004505,2015,0.0,0.0,0.0,135.0
1970,8031004505,2016,0.0,0.0,0.0,135.0
1971,8031004505,2017,0.0,0.0,0.0,135.0
1972,8031004505,2018,0.0,0.0,0.0,135.0
1973,8031004505,2019,0.0,0.0,0.0,135.0
1974,8031004505,2020,0.0,0.0,0.0,135.0
1975,8031004505,2021,0.0,0.0,0.0,135.0
1976,8031004505,2014,0.0,0.0,0.0,221.0
1977,8031004505,2015,0.0,0.0,0.0,221.0
1978,8031004505,2016,0.0,0.0,0.0,221.0
1979,8031004505,2017,0.0,0.0,0.0,221.0
1980,8031004505,2018,0.0,0.0,0.0,221.0
1981,8031004505,2019,0.0,0.0,0.0,221.0
1982,8031004505,2020,0.0,0.0,0.0,221.0
1983,8031004505,2021,0.0,0.0,0.0,221.0
1984,8031004505,2014,0.0,0.0,0.0,351.0
1985,8031004505,2015,0.0,0.0,0.0,351.0
1986,8031004505,2016,0.0,0.0,0.0,351.0
1987,8031004505,2017,0.0,0.0,0.0,351.0
1988,8031004505,2018,0.0,0.0,0.0,351.0
1989,8031004505,2019,0.0,0.0,0.0,351.0
1990,8031004505,2020,0.0,0.0,0.0,351.0
1991,8031004505,2021,0.0,0.0,0.0,351.0
1992,8031004506,2014,0.0,0.0,1.0,123.0
1993,8031004506,2015,0.0,0.0,1.0,123.0
1994,8031004506,2016,12.0,12.0,1.0,123.0
1995,8031004506,2017,24.0,24.0,1.0,123.0
1996,8031004506,2018,36.0,36.0,1.0,123.0
1997,8031004506,2019,43.0,43.0,1.0,123.0
1998,8031004506,2020,47.0,47.0,1.0,123.0
1999,8031004506,2021,59.0,59.0,1.0,123.0
2000,8031004601,2014,0.0,0.0,1.0,124.0
2001,8031004601,2015,24.0,26.0,1.0,124.0
2002,8031004601,2016,42.0,44.0,1.0,124.0
2003,8031004601,2017,66.0,68.0,1.0,124.0
2004,8031004601,2018,90.0,92.0,1.0,124.0
2005,8031004601,2019,114.0,116.0,1.0,124.0
2006,8031004601,2020,141.0,140.0,1.0,124.0
2007,8031004601,2021,175.0,162.0,1.0,124.0
2008,8031004801,2014,0.0,0.0,0.0,142.0
2009,8031004801,2015,0.0,0.0,0.0,142.0
2010,8031004801,2016,0.0,0.0,0.0,142.0
2011,8031004801,2017,0.0,0.0,0.0,142.0
2012,8031004801,2018,0.0,0.0,0.0,142.0
2013,8031004801,2019,0.0,0.0,0.0,142.0
2014,8031004801,2020,0.0,0.0,0.0,142.0
2015,8031004801,2021,0.0,0.0,0.0,142.0
2016,8031004801,2014,0.0,0.0,0.0,149.0
2017,8031004801,2015,0.0,0.0,0.0,149.0
2018,8031004801,2016,0.0,0.0,0.0,149.0
2019,8031004801,2017,0.0,0.0,0.0,149.0
2020,8031004801,2018,0.0,0.0,0.0,149.0
2021,8031004801,2019,0.0,0.0,0.0,149.0
2022,8031004801,2020,0.0,0.0,0.0,149.0
2023,8031004801,2021,0.0,0.0,0.0,149.0
2024,8031004801,2014,0.0,0.0,0.0,362.0
2025,8031004801,2015,0.0,0.0,0.0,362.0
2026,8031004801,2016,0.0,0.0,0.0,362.0
2027,8031004801,2017,0.0,0.0,0.0,362.0
2028,8031004801,2018,0.0,0.0,0.0,362.0
2029,8031004801,2019,0.0,0.0,0.0,362.0
2030,8031004801,2020,0.0,0.0,0.0,362.0
2031,8031004801,2021,0.0,0.0,0.0,362.0
2032,8031005003,2014,0.0,4.0,1.0,125.0
2033,8031005003,2015,16.0,36.0,1.0,125.0
2034,8031005003,2016,40.0,63.0,1.0,125.0
2035,8031005003,2017,64.0,90.0,1.0,125.0
2036,8031005003,2018,84.0,122.0,1.0,125.0
2037,8031005003,2019,91.0,137.0,1.0,125.0
2038,8031005003,2020,95.0,144.0,1.0,125.0
2039,8031005003,2021,104.0,163.0,1.0,125.0
2040,8031005004,2014,0.0,0.0,1.0,126.0
2041,8031005004,2015,0.0,0.0,1.0,126.0
2042,8031005004,2016,24.0,24.0,1.0,126.0
2043,8031005004,2017,48.0,48.0,1.0,126.0
2044,8031005004,2018,71.0,71.0,1.0,126.0
2045,8031005004,2019,82.0,82.0,1.0,126.0
2046,8031005004,2020,82.0,82.0,1.0,126.0
2047,8031005004,2021,95.0,94.0,1.0,126.0
2048,8031005104,2014,0.0,0.0,0.0,47.0
2049,8031005104,2015,0.0,0.0,0.0,47.0
2050,8031005104,2016,0.0,0.0,0.0,47.0
2051,8031005104,2017,0.0,0.0,0.0,47.0
2052,8031005104,2018,0.0,0.0,0.0,47.0
2053,8031005104,2019,0.0,0.0,0.0,47.0
2054,8031005104,2020,0.0,0.0,0.0,47.0
2055,8031005104,2021,0.0,0.0,0.0,47.0
2056,8031005200,2014,0.0,0.0,1.0,127.0
2057,8031005200,2015,16.0,16.0,1.0,127.0
2058,8031005200,2016,43.0,43.0,1.0,127.0
2059,8031005200,2017,68.0,71.0,1.0,127.0
2060,8031005200,2018,92.0,105.0,1.0,127.0
2061,8031005200,2019,114.0,127.0,1.0,127.0
2062,8031005200,2020,143.0,156.0,1.0,127.0
2063,8031005200,2021,179.0,192.0,1.0,127.0
2064,8031005300,2014,0.0,0.0,1.0,128.0
2065,8031005300,2015,9.0,9.0,1.0,128.0
2066,8031005300,2016,21.0,21.0,1.0,128.0
2067,8031005300,2017,26.0,26.0,1.0,128.0
2068,8031005300,2018,0.0,34.0,1.0,128.0
2069,8031005300,2019,0.0,46.0,1.0,128.0
2070,8031005300,2020,0.0,58.0,1.0,128.0
2071,8031005300,2021,0.0,62.0,1.0,128.0
2072,8031005502,2014,0.0,0.0,0.0,163.0
2073,8031005502,2015,0.0,12.0,0.0,163.0
2074,8031005502,2016,0.0,36.0,0.0,163.0
2075,8031005502,2017,0.0,57.0,0.0,163.0
2076,8031005502,2018,0.0,69.0,0.0,163.0
2077,8031005502,2019,0.0,81.0,0.0,163.0
2078,8031005502,2020,0.0,93.0,0.0,163.0
2079,8031005502,2021,0.0,100.0,0.0,163.0
2080,8031005503,2014,0.0,0.0,1.0,129.0
2081,8031005503,2015,0.0,0.0,1.0,129.0
2082,8031005503,2016,12.0,12.0,1.0,129.0
2083,8031005503,2017,27.0,27.0,1.0,129.0
2084,8031005503,2018,39.0,39.0,1.0,129.0
2085,8031005503,2019,51.0,51.0,1.0,129.0
2086,8031005503,2020,63.0,63.0,1.0,129.0
2087,8031005503,2021,75.0,75.0,1.0,129.0
2088,8031006701,2014,0.0,0.0,0.0,219.0
2089,8031006701,2015,0.0,0.0,0.0,219.0
2090,8031006701,2016,0.0,9.0,0.0,219.0
2091,8031006701,2017,0.0,0.0,0.0,219.0
2092,8031006701,2018,0.0,0.0,0.0,219.0
2093,8031006701,2019,0.0,0.0,0.0,219.0
2094,8031006701,2020,0.0,0.0,0.0,219.0
2095,8031006701,2021,0.0,0.0,0.0,219.0
2096,8031006810,2014,0.0,0.0,1.0,130.0
2097,8031006810,2015,0.0,4.0,1.0,130.0
2098,8031006810,2016,2.0,6.0,1.0,130.0
2099,8031006810,2017,17.0,18.0,1.0,130.0
2100,8031006810,2018,41.0,30.0,1.0,130.0
2101,8031006810,2019,65.0,42.0,1.0,130.0
2102,8031006810,2020,77.0,54.0,1.0,130.0
2103,8031006810,2021,100.0,66.0,1.0,130.0
2104,8031006812,2014,11.0,11.0,1.0,131.0
2105,8031006812,2015,35.0,35.0,1.0,131.0
2106,8031006812,2016,59.0,59.0,1.0,131.0
2107,8031006812,2017,83.0,83.0,1.0,131.0
2108,8031006812,2018,107.0,107.0,1.0,131.0
2109,8031006812,2019,131.0,131.0,1.0,131.0
2110,8031006812,2020,155.0,155.0,1.0,131.0
2111,8031006812,2021,178.0,178.0,1.0,131.0
2112,8031006814,2014,0.0,0.0,1.0,132.0
2113,8031006814,2015,0.0,2.0,1.0,132.0
2114,8031006814,2016,0.0,0.0,1.0,132.0
2115,8031006814,2017,0.0,0.0,1.0,132.0
2116,8031006814,2018,0.0,0.0,1.0,132.0
2117,8031006814,2019,0.0,3.0,1.0,132.0
2118,8031006814,2020,0.0,15.0,1.0,132.0
2119,8031006814,2021,0.0,21.0,1.0,132.0
2120,8031006818,2014,0.0,0.0,1.0,133.0
2121,8031006818,2015,0.0,0.0,1.0,133.0
2122,8031006818,2016,0.0,0.0,1.0,133.0
2123,8031006818,2017,0.0,0.0,1.0,133.0
2124,8031006818,2018,0.0,0.0,1.0,133.0
2125,8031006818,2019,0.0,0.0,1.0,133.0
2126,8031006818,2020,0.0,0.0,1.0,133.0
2127,8031006818,2021,8.0,8.0,1.0,133.0
2128,8031006903,2014,0.0,0.0,1.0,134.0
2129,8031006903,2015,12.0,12.0,1.0,134.0
2130,8031006903,2016,24.0,24.0,1.0,134.0
2131,8031006903,2017,36.0,36.0,1.0,134.0
2132,8031006903,2018,48.0,48.0,1.0,134.0
2133,8031006903,2019,60.0,60.0,1.0,134.0
2134,8031006903,2020,72.0,72.0,1.0,134.0
2135,8031006903,2021,84.0,84.0,1.0,134.0
2136,8031007013,2014,0.0,0.0,0.0,302.0
2137,8031007013,2015,0.0,0.0,0.0,302.0
2138,8031007013,2016,0.0,0.0,0.0,302.0
2139,8031007013,2017,0.0,0.0,0.0,302.0
2140,8031007013,2018,0.0,0.0,0.0,302.0
2141,8031007013,2019,0.0,0.0,0.0,302.0
2142,8031007013,2020,0.0,0.0,0.0,302.0
2143,8031007013,2021,0.0,0.0,0.0,302.0
2144,8031007037,2014,0.0,0.0,1.0,135.0
2145,8031007037,2015,0.0,0.0,1.0,135.0
2146,8031007037,2016,2.0,2.0,1.0,135.0
2147,8031007037,2017,14.0,14.0,1.0,135.0
2148,8031007037,2018,26.0,26.0,1.0,135.0
2149,8031007037,2019,38.0,38.0,1.0,135.0
2150,8031007037,2020,50.0,50.0,1.0,135.0
2151,8031007037,2021,62.0,62.0,1.0,135.0
2152,8031007088,2014,0.0,0.0,0.0,228.0
2153,8031007088,2015,0.0,0.0,0.0,228.0
2154,8031007088,2016,0.0,0.0,0.0,228.0
2155,8031007088,2017,0.0,0.0,0.0,228.0
2156,8031007088,2018,0.0,0.0,0.0,228.0
2157,8031007088,2019,0.0,0.0,0.0,228.0
2158,8031007088,2020,0.0,0.0,0.0,228.0
2159,8031007088,2021,0.0,0.0,0.0,228.0
2160,8031007088,2014,0.0,0.0,0.0,236.0
2161,8031007088,2015,0.0,0.0,0.0,236.0
2162,8031007088,2016,0.0,0.0,0.0,236.0
2163,8031007088,2017,0.0,0.0,0.0,236.0
2164,8031007088,2018,0.0,0.0,0.0,236.0
2165,8031007088,2019,0.0,0.0,0.0,236.0
2166,8031007088,2020,0.0,0.0,0.0,236.0
2167,8031007088,2021,0.0,0.0,0.0,236.0
2168,8031007088,2014,0.0,0.0,0.0,288.0
2169,8031007088,2015,0.0,0.0,0.0,288.0
2170,8031007088,2016,0.0,0.0,0.0,288.0
2171,8031007088,2017,0.0,0.0,0.0,288.0
2172,8031007088,2018,0.0,0.0,0.0,288.0
2173,8031007088,2019,0.0,0.0,0.0,288.0
2174,8031007088,2020,0.0,0.0,0.0,288.0
2175,8031007088,2021,0.0,0.0,0.0,288.0
2176,8031007090,2014,0.0,0.0,0.0,6.0
2177,8031007090,2015,0.0,0.0,0.0,6.0
2178,8031007090,2016,0.0,0.0,0.0,6.0
2179,8031007090,2017,0.0,0.0,0.0,6.0
2180,8031007090,2018,0.0,0.0,0.0,6.0
2181,8031007090,2019,0.0,0.0,0.0,6.0
2182,8031007090,2020,0.0,0.0,0.0,6.0
2183,8031007090,2021,0.0,0.0,0.0,6.0
2184,8031007090,2014,0.0,0.0,0.0,156.0
2185,8031007090,2015,0.0,0.0,0.0,156.0
2186,8031007090,2016,0.0,0.0,0.0,156.0
2187,8031007090,2017,0.0,0.0,0.0,156.0
2188,8031007090,2018,0.0,0.0,0.0,156.0
2189,8031007090,2019,0.0,0.0,0.0,156.0
2190,8031007090,2020,0.0,0.0,0.0,156.0
2191,8031007090,2021,0.0,0.0,0.0,156.0
2192,8031007090,2014,0.0,0.0,0.0,295.0
2193,8031007090,2015,0.0,0.0,0.0,295.0
2194,8031007090,2016,0.0,0.0,0.0,295.0
2195,8031007090,2017,0.0,0.0,0.0,295.0
2196,8031007090,2018,0.0,0.0,0.0,295.0
2197,8031007090,2019,0.0,0.0,0.0,295.0
2198,8031007090,2020,0.0,0.0,0.0,295.0
2199,8031007090,2021,0.0,0.0,0.0,295.0
2200,8031008305,2014,0.0,0.0,0.0,76.0
2201,8031008305,2015,0.0,0.0,0.0,76.0
2202,8031008305,2016,0.0,0.0,0.0,76.0
2203,8031008305,2017,0.0,0.0,0.0,76.0
2204,8031008305,2018,0.0,0.0,0.0,76.0
2205,8031008305,2019,0.0,0.0,0.0,76.0
2206,8031008305,2020,0.0,0.0,0.0,76.0
2207,8031008305,2021,0.0,0.0,0.0,76.0
2208,8031008312,2014,0.0,0.0,1.0,136.0
2209,8031008312,2015,0.0,0.0,1.0,136.0
2210,8031008312,2016,0.0,0.0,1.0,136.0
2211,8031008312,2017,0.0,0.0,1.0,136.0
2212,8031008312,2018,0.0,0.0,1.0,136.0
2213,8031008312,2019,0.0,0.0,1.0,136.0
2214,8031008312,2020,3.0,3.0,1.0,136.0
2215,8031008312,2021,15.0,15.0,1.0,136.0
2216,8031012015,2014,0.0,0.0,1.0,137.0
2217,8031012015,2015,13.0,13.0,1.0,137.0
2218,8031012015,2016,37.0,37.0,1.0,137.0
2219,8031012015,2017,61.0,61.0,1.0,137.0
2220,8031012015,2018,85.0,85.0,1.0,137.0
2221,8031012015,2019,109.0,109.0,1.0,137.0
2222,8031012015,2020,133.0,133.0,1.0,137.0
2223,8031012015,2021,157.0,157.0,1.0,137.0
2224,8031015400,2014,0.0,0.0,1.0,138.0
2225,8031015400,2015,0.0,0.0,1.0,138.0
2226,8031015400,2016,12.0,12.0,1.0,138.0
2227,8031015400,2017,17.0,17.0,1.0,138.0
2228,8031015400,2018,21.0,21.0,1.0,138.0
2229,8031015400,2019,33.0,33.0,1.0,138.0
2230,8031015400,2020,45.0,45.0,1.0,138.0
2231,8031015400,2021,62.0,59.0,1.0,138.0
2232,8031015600,2014,0.0,0.0,1.0,139.0
2233,8031015600,2015,36.0,52.0,1.0,139.0
2234,8031015600,2016,84.0,97.0,1.0,139.0
2235,8031015600,2017,132.0,133.0,1.0,139.0
2236,8031015600,2018,172.0,169.0,1.0,139.0
2237,8031015600,2019,208.0,205.0,1.0,139.0
2238,8031015600,2020,244.0,241.0,1.0,139.0
2239,8031015600,2021,280.0,277.0,1.0,139.0
2240,8031015800,2014,0.0,0.0,1.0,140.0
2241,8031015800,2015,0.0,12.0,1.0,140.0
2242,8031015800,2016,6.0,30.0,1.0,140.0
2243,8031015800,2017,18.0,45.0,1.0,140.0
2244,8031015800,2018,30.0,57.0,1.0,140.0
2245,8031015800,2019,42.0,69.0,1.0,140.0
2246,8031015800,2020,59.0,81.0,1.0,140.0
2247,8031015800,2021,85.0,93.0,1.0,140.0
2248,8031980200,2014,0.0,0.0,0.0,41.0
2249,8031980200,2015,0.0,0.0,0.0,41.0
2250,8031980200,2016,0.0,0.0,0.0,41.0
2251,8031980200,2017,0.0,0.0,0.0,41.0
2252,8031980200,2018,0.0,0.0,0.0,41.0
2253,8031980200,2019,0.0,0.0,0.0,41.0
2254,8031980200,2020,0.0,0.0,0.0,41.0
2255,8031980200,2021,0.0,0.0,0.0,41.0
2256,8033000100,2014,11.0,11.0,1.0,141.0
2257,8033000100,2015,47.0,47.0,1.0,141.0
2258,8033000100,2016,83.0,83.0,1.0,141.0
2259,8033000100,2017,123.0,119.0,1.0,141.0
2260,8033000100,2018,174.0,155.0,1.0,141.0
2261,8033000100,2019,234.0,191.0,1.0,141.0
2262,8033000100,2020,292.0,225.0,1.0,141.0
2263,8033000100,2021,330.0,243.0,1.0,141.0
2264,8035013904,2014,0.0,0.0,0.0,120.0
2265,8035013904,2015,0.0,0.0,0.0,120.0
2266,8035013904,2016,0.0,0.0,0.0,120.0
2267,8035013904,2017,0.0,0.0,0.0,120.0
2268,8035013904,2018,0.0,0.0,0.0,120.0
2269,8035013904,2019,0.0,0.0,0.0,120.0
2270,8035013904,2020,0.0,0.0,0.0,120.0
2271,8035013904,2021,0.0,0.0,0.0,120.0
2272,8035014112,2014,0.0,0.0,0.0,35.0
2273,8035014112,2015,0.0,0.0,0.0,35.0
2274,8035014112,2016,0.0,0.0,0.0,35.0
2275,8035014112,2017,0.0,0.0,0.0,35.0
2276,8035014112,2018,0.0,0.0,0.0,35.0
2277,8035014112,2019,0.0,0.0,0.0,35.0
2278,8035014112,2020,0.0,0.0,0.0,35.0
2279,8035014112,2021,0.0,0.0,0.0,35.0
2280,8035014112,2014,0.0,0.0,0.0,37.0
2281,8035014112,2015,0.0,0.0,0.0,37.0
2282,8035014112,2016,0.0,0.0,0.0,37.0
2283,8035014112,2017,0.0,0.0,0.0,37.0
2284,8035014112,2018,0.0,0.0,0.0,37.0
2285,8035014112,2019,0.0,0.0,0.0,37.0
2286,8035014112,2020,0.0,0.0,0.0,37.0
2287,8035014112,2021,0.0,0.0,0.0,37.0
2288,8035014112,2014,0.0,0.0,0.0,114.0
2289,8035014112,2015,0.0,0.0,0.0,114.0
2290,8035014112,2016,0.0,0.0,0.0,114.0
2291,8035014112,2017,0.0,0.0,0.0,114.0
2292,8035014112,2018,0.0,0.0,0.0,114.0
2293,8035014112,2019,0.0,0.0,0.0,114.0
2294,8035014112,2020,0.0,0.0,0.0,114.0
2295,8035014112,2021,0.0,0.0,0.0,114.0
2296,8035014126,2014,0.0,0.0,0.0,152.0
2297,8035014126,2015,0.0,0.0,0.0,152.0
2298,8035014126,2016,0.0,0.0,0.0,152.0
2299,8035014126,2017,0.0,0.0,0.0,152.0
2300,8035014126,2018,0.0,0.0,0.0,152.0
2301,8035014126,2019,0.0,0.0,0.0,152.0
2302,8035014126,2020,0.0,0.0,0.0,152.0
2303,8035014126,2021,0.0,0.0,0.0,152.0
2304,8035014126,2014,0.0,0.0,0.0,235.0
2305,8035014126,2015,0.0,0.0,0.0,235.0
2306,8035014126,2016,0.0,0.0,0.0,235.0
2307,8035014126,2017,0.0,0.0,0.0,235.0
2308,8035014126,2018,0.0,0.0,0.0,235.0
2309,8035014126,2019,0.0,0.0,0.0,235.0
2310,8035014126,2020,0.0,0.0,0.0,235.0
2311,8035014126,2021,0.0,0.0,0.0,235.0
2312,8035014126,2014,0.0,0.0,0.0,265.0
2313,8035014126,2015,0.0,0.0,0.0,265.0
2314,8035014126,2016,0.0,0.0,0.0,265.0
2315,8035014126,2017,0.0,0.0,0.0,265.0
2316,8035014126,2018,0.0,0.0,0.0,265.0
2317,8035014126,2019,0.0,0.0,0.0,265.0
2318,8035014126,2020,0.0,0.0,0.0,265.0
2319,8035014126,2021,0.0,0.0,0.0,265.0
2320,8035014139,2014,0.0,0.0,0.0,255.0
2321,8035014139,2015,0.0,0.0,0.0,255.0
2322,8035014139,2016,0.0,0.0,0.0,255.0
2323,8035014139,2017,0.0,0.0,0.0,255.0
2324,8035014139,2018,0.0,0.0,0.0,255.0
2325,8035014139,2019,0.0,0.0,0.0,255.0
2326,8035014139,2020,0.0,0.0,0.0,255.0
2327,8035014139,2021,0.0,0.0,0.0,255.0
2328,8035014146,2014,0.0,0.0,0.0,339.0
2329,8035014146,2015,0.0,0.0,0.0,339.0
2330,8035014146,2016,0.0,0.0,0.0,339.0
2331,8035014146,2017,0.0,0.0,0.0,339.0
